ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
5415,,,400B03-FP-FEDC-1.FL-0011,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5416,,,400B03-FP-FEDC-1.FL-0012,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5417,,,400B03-FP-FEDC-1.FL-0013,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5418,,,400B03-FP-FEDC-1.FL-0014,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5419,,,400B03-FP-FEDC-1.FL-0015,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5420,,,400B03-FP-FEDC-2.FL-0001,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5421,,,400B03-FP-FEDC-2.FL-0002,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5422,,,400B03-FP-FEDC-2.FL-0003,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5423,,,400B03-FP-FEDC-2.FL-0004,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5424,,,400B03-FP-FEDC-2.FL-0005,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5425,,,400B03-FP-FEDC-2.FL-0006,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5426,,,400B03-FP-FEDC-2.FL-0007,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5427,,,400B03-FP-FEDC-2.FL-0008,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5428,,,400B03-FP-FEDC-2.FL-0009,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5429,,,400B03-FP-FEDC-2.FL-0010,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5430,,,400B03-FP-FEDC-2.FL-0011,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5431,,,400B03-FP-FEDC-2.FL-0012,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5432,,,400B03-FP-FEDC-2.FL-0013,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5433,,,400B03-FP-FEDC-2.FL-0014,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5434,,,400B03-FP-FEDC-2.FL-0015,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5435,,,400B03-FP-FEDC-3.FL-0001,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5436,,,400B03-FP-FEDC-3.FL-0002,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5437,,,400B03-FP-FEDC-3.FL-0003,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5438,,,400B03-FP-FEDC-3.FL-0004,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5439,,,400B03-FP-FEDC-3.FL-0005,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5440,,,400B03-FP-FEDC-3.FL-0006,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5441,,,400B03-FP-FEDC-3.FL-0007,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5442,,,400B03-FP-FEDC-3.FL-0008,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5443,,,400B03-FP-FEDC-3.FL-0009,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5444,,,400B03-FP-FEDC-3.FL-0010,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5445,,,400B03-FP-FEDC-3.FL-0011,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5446,,,400B03-FP-FEDC-3.FL-0012,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5447,,,400B03-FP-FEDC-3.FL-0013,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5448,,,400B03-FP-FEDC-3.FL-0014,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5449,,,400B03-FP-FEDC-3.FL-0015,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5450,,,400B03-FP-FEDC-4.FL-0001,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5451,,,400B03-FP-FEDC-4.FL-0002,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5452,,,400B03-FP-FEDC-4.FL-0003,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5453,,,400B03-FP-FEDC-4.FL-0004,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5454,,,400B03-FP-FEDC-4.FL-0005,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5455,,,400B03-FP-FEDC-4.FL-0006,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5456,,,400B03-FP-FEDC-4.FL-0007,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5457,,,400B03-FP-FEDC-4.FL-0008,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5458,,,400B03-FP-FEDC-4.FL-0009,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5459,,,400B03-FP-FEDC-4.FL-0010,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5460,,,400B03-FP-FEDC-4.FL-0011,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5461,,,400B03-FP-FEDC-4.FL-0012,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5462,,,400B03-FP-FEDC-4.FL-0013,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5463,,,400B03-FP-FEDC-4.FL-0014,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5464,,,400B03-FP-FEDC-4.FL-0015,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5465,,,400B03-FP-FEDC-5.FL-0001,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5466,,,400B03-FP-FEDC-5.FL-0002,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5467,,,400B03-FP-FEDC-5.FL-0003,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5468,,,400B03-FP-FEDC-5.FL-0004,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
5469,,,400B03-FP-FEDC-5.FL-0005,,,,,"Fire Extinguisher Dry Chemical",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
