ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
4621,,,400B03-FP-FHC-1.FL-0012,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4622,,,400B03-FP-FHC-1.FL-0013,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4623,,,400B03-FP-FHC-1.FL-0014,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4624,,,400B03-FP-FHC-1.FL-0015,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F1,"หอพักฯ 400B-ชั้น 1",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4625,,,400B03-FP-FHC-2.FL-0001,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4626,,,400B03-FP-FHC-2.FL-0002,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4627,,,400B03-FP-FHC-2.FL-0003,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4628,,,400B03-FP-FHC-2.FL-0004,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4629,,,400B03-FP-FHC-2.FL-0005,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4630,,,400B03-FP-FHC-2.FL-0006,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4631,,,400B03-FP-FHC-2.FL-0007,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4632,,,400B03-FP-FHC-2.FL-0008,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4633,,,400B03-FP-FHC-2.FL-0009,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4634,,,400B03-FP-FHC-2.FL-0010,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4635,,,400B03-FP-FHC-2.FL-0011,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4636,,,400B03-FP-FHC-2.FL-0012,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4637,,,400B03-FP-FHC-2.FL-0013,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4638,,,400B03-FP-FHC-2.FL-0014,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4639,,,400B03-FP-FHC-2.FL-0015,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F2,"หอพักฯ 400B-ชั้น 2",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4640,,,400B03-FP-FHC-3.FL-0001,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4641,,,400B03-FP-FHC-3.FL-0002,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4642,,,400B03-FP-FHC-3.FL-0003,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4643,,,400B03-FP-FHC-3.FL-0004,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4644,,,400B03-FP-FHC-3.FL-0005,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4645,,,400B03-FP-FHC-3.FL-0006,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4646,,,400B03-FP-FHC-3.FL-0007,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4647,,,400B03-FP-FHC-3.FL-0008,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4648,,,400B03-FP-FHC-3.FL-0009,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4649,,,400B03-FP-FHC-3.FL-0010,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4650,,,400B03-FP-FHC-3.FL-0011,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4651,,,400B03-FP-FHC-3.FL-0012,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4652,,,400B03-FP-FHC-3.FL-0013,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4653,,,400B03-FP-FHC-3.FL-0014,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4654,,,400B03-FP-FHC-3.FL-0015,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F3,"หอพักฯ 400B-ชั้น 3",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4655,,,400B03-FP-FHC-4.FL-0001,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4656,,,400B03-FP-FHC-4.FL-0002,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4657,,,400B03-FP-FHC-4.FL-0003,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4658,,,400B03-FP-FHC-4.FL-0004,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4659,,,400B03-FP-FHC-4.FL-0005,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4660,,,400B03-FP-FHC-4.FL-0006,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4661,,,400B03-FP-FHC-4.FL-0007,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4662,,,400B03-FP-FHC-4.FL-0008,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4663,,,400B03-FP-FHC-4.FL-0009,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4664,,,400B03-FP-FHC-4.FL-0010,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4665,,,400B03-FP-FHC-4.FL-0011,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4666,,,400B03-FP-FHC-4.FL-0012,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4667,,,400B03-FP-FHC-4.FL-0013,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4668,,,400B03-FP-FHC-4.FL-0014,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4669,,,400B03-FP-FHC-4.FL-0015,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F4,"หอพักฯ 400B-ชั้น 4",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4670,,,400B03-FP-FHC-5.FL-0001,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4671,,,400B03-FP-FHC-5.FL-0002,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4672,,,400B03-FP-FHC-5.FL-0003,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4673,,,400B03-FP-FHC-5.FL-0004,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4674,,,400B03-FP-FHC-5.FL-0005,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4675,,,400B03-FP-FHC-5.FL-0006,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
4676,,,400B03-FP-FHC-5.FL-0007,,,,,"Fire Hose Cabinet",,,,,,,,,,,,"In Use",,,2024-07-02,,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์400เตียง,400B03-F5,"หอพักฯ 400B-ชั้น 5",,,,,,,,,,CRA,,,,Nattapon,2024-07-02,,0,-
